orders_id	First product_name
29125887	Breaded Mozzarella
29125888	Cheeseburger Sub
29125889	Chicken Parmigiana
29125890	Thin Crust Square Pizza
29125891	Spicy Shrimp Fajita Style Pizza
29125892	Chopstix & Fingers Salad
29125893	Cheese Pizza
29125894	Cheese Pizza
29125895	BBQ Chicken Pizza Slice
29125896	Buffalo Chicken Salad
29125897	Beef Patties
29125898	Cheese Pizza Slice
29125899	Build Your Own Pizza
29125900	Stuffed Pizza Slice & Drink Lunch
29125901	Cheese Pizza
29125902	Mozzarella Sticks
29125903	Garlic Knots
29125904	Cheese Pie
29125905	Empire Pizza
29125906	Cheese Pizza
29125907	Lasagna
29125908	Cheese Pizza
29125909	Antipasto Salad
29125910	Chicken Parmigiana
29125911	Party Pack For $21.99
29125912	Breaded Mushrooms
29125913	Large 10 Cut Pizza with Two Toppings Each Tuesday Special
29125914	Boneless Wings
29125915	Calzone
29125916	Cheese Calzone
29125917	Grilled Chicken Salad
29125918	Fried Zucchini
29125919	Neapolitan Round Pizza
29125920	Antipasto Salad
29125921	Meat Lover's Pizza
29125922	Boneless Wings
29125923	Italian Stromboli
29125924	Buffalo Wings
29125925	Lasagna
29125926	Boneless Wings
29125927	Grandma Pizza
29125928	Carrot Cake
29125929	Eggplant Parmesan Sandwich
29125930	Garlic Knots
29125931	31. Lamb Vindaloo
29125932	Chicken Parm Sandwich
29125933	White Tomato Broccoli Pizza
29125934	Chef's Salad
29125935	18. Penne Vodka Pizza
29125936	One Large Cheese Pizza & Dozen of Garlic Knots Special
29125937	"One X-Large 16"" One Topping Pizza"
29125938	Cheese Pizza
29125939	Pasta e Fagioli Soup
29125940	Classic White Pizza Vegan
29125941	Eggplant Sub
29125942	Pepperoni Pizza
29125943	Buffalo Wings
29125944	Garlic Knots
29125945	Cheese Pizza
29125946	Bacon Cheeseburger Pizza
29125947	NY Bacon Double Cheese Pizza
29125948	Buffalo Wings
29125949	Cheese Fries
29125950	Cheese Pizza
29125951	Buffalo Wings
29125952	House Salad
29125953	Round Cheese Pizza
29125954	Chicken Wings
29125955	Cheese Pizza
29125956	Cheesy Garlic Bread
29125957	Cheese Pizza
29125958	Buffalo Wings
29125959	Meatball Parmigiana  Hero
29125960	Build Your Own Pizza
29125961	Cheese Pizza Slice
29125962	Cheesy Garlic Bread
29125963	Family Special
29125964	Baked Manicotti
29125965	"#2 Ham, Salami & Cheese Sub"
29125966	Chicken Wings
29125967	Garlic Knots
29125968	Baked Ziti
29125969	Garlic Knots
29125970	Buffalo Chicken Tenders
29125971	Cheese Pie
29125972	Chicken Fingers with French Fries
29125973	Broccoli Rabe & Grilled Chicken Wrap
29125974	Build Your Own Pizza
29125975	Cheese Pizza
29125976	Chicken Tawook Wrap
29125977	Stromboli
29125978	Bruschetta
29125979	Sicilian Cheese Pizza
29125980	Cannoli
29125981	6'' Cheesesteak with Fries Combo
29125982	Cannelloni
29125983	Cajun Curly Fries
29125984	Cheesesteak Pizza
29125985	Cannoli
29125986	Garlic Knots with Cheese
29125987	Fettuccine Alfredo
29125988	Boneless Wings
29125989	Chicken Cheesesteak
29125990	Buffalo Wings
29125991	Boneless Wings
29125992	Plain Pizza
29125993	"#29 One Large Cheese Pizzas,10 Buffalo Wings & 2 Liter Sodas For $20.00"
29125994	Family Dinner
29125995	Buffalo Chicken Wrap
29125996	Mozzarella Sticks with Tomato Sauce
29125997	Buffalo Wings
29125998	Chicken Tender Basket
29125999	Crispy Chicken Calzone
29126000	Cheese Pizza
29126001	Chicken & Alfredo Sauce
29126002	Chicken Broccoli Alfredo Over Linguini
29126003	Cheese Pizza
29126004	Chicago Deep Dish Pizza
29126005	Cheesesteak Sandwich
29126006	Thin Crust Cheese Pizza
29126007	Breadsticks with Dipping Sauce
29126008	Sicilian Sliders
29126009	Cheese Pizza
29126010	Chocolate Cake
29126011	Cheese Pizza
29126012	Cheese Pizza
29126013	Cheese Pizza
29126014	Chicken Parm Platter for $10.95
29126015	Deluxe Salad
29126016	BBQ Chicken Pizza
29126017	Chicken Parm Hero
29126018	Greens Ala Luigi's
29126019	Create Your Own Pizza
29126020	One Large One Topping Cheese Pizza Special
29126021	Buffalo Finger Pizza
29126022	Neapolitan Cheese Pizza
29126023	Lamb Gyro
29126024	Grilled Chicken Caesar Salad
29126025	California Original Pizza
29126026	Napoletana Pie
29126027	Ham & Cheese Sub
29126028	French Fries
29126029	Plain Cheese Pizza
29126030	Chicken Parmigiana Sub
29126031	Fresh Wings
29126032	Super Deluxe Pizza
29126033	Cheese Pizza
29126034	BLT Sandwich
29126035	Philly Cheesesteak Sub
29126036	Caprese Salad
29126037	One Ingredient Stuffed Pizza
29126038	Chicken Cutlet Parm
29126039	Cannoli
29126040	Cheese Pizza
29126041	Baked Ziti
29126042	Honey Mustard Wrap
29126043	Buffalo Wings
29126044	Cheese Fries
29126045	Cheese Pizza
29126046	Curly French Fries
29126047	Buffalo Wings
29126048	Specialty Pizza Slice
29126049	Cheese Pizza
29126050	Bruschetta Sicilian Style Pizza
29126051	Fettuccini al Fredo
29126052	Sarai Salad
29126053	Cheese Pizza
29126054	Fruit Pizza
29126055	Numero Uno Deep Dish Pizza
29126056	French Fries
29126057	Buffalo Chicken Pizza
29126058	Chicken Cutlet with Fresh Mozzarella & Vodka Sauce
29126059	Cheesesteak Sub
29126060	Mozzarella Sticks
29126061	Chicken & Broccoli Alfredo
29126062	Create Your Own Hand Tossed Cheese Pizza
29126063	Gyro
29126064	Create Your Own Pizza
29126065	Italian Cheesebread
29126066	Caesar Salad
29126067	"Two X-Large 16"" 1-Topping Pizza for $18.99"
29126068	Broccoli Bites
29126069	Create Your Own Pizza
29126070	Stuffed Pizza
29126071	California Burger
29126072	Clams Casino Pizza
29126073	Margherita Pizza
29126074	Chicken Parm Sub
29126075	BLT Pizza
29126076	Caesar Salad
29126077	Chicken Salad Sub
29126078	Carpaccio Di Manzo
29126079	Boneless Wings
29126080	Cheeseburger Sub
29126081	Breadsticks
29126082	Thin Crust Square Pizza
29126083	Italian Hoagie
29126084	Cheese Pizza
29126085	Chicken Fingers Platter
29126086	Garlic Knots
29126087	Special #2
29126088	Chicken Parmigiana Grinder
29126089	Cheese Pizza
29126090	Cheese Pizza
29126091	Eggplant Rollatini
29126092	Chicken Salad
29126093	Trenton Tomato Brooklyn Pie
29126094	Thin Crust Pizza
29126095	Build Your Own Old World Style Pizza
29126096	Cheesesteak California
29126097	Chopped Salad
29126098	Cheese Pizza
29126099	Chicken Parmigiana Sandwich
29126100	Chef's Salad
29126101	Chicken Fingers & French Fries
29126102	Chopped Honey Crisp Chicken Salad
29126103	Baked Ziti
29126104	Calzone
29126105	Two Topping Pizza
29126106	Real Thin Crust Cheese Pizza
29126107	Mediterranean Pizza
29126108	Cheese Steak Pizza
29126109	Antipasto Salad
29126110	BBQ Chicken Calzone
29126111	Boneless Wings
29126112	Greek Salad
29126113	Buffalo Chicken Pizza
29126114	Chicken Ranch Pizza
29126115	Cool Ranch Chicken & Bacon Pizza
29126116	Cheese Pizza
29126117	Chili Paneer Pizza
29126118	Cheese Pizza
29126119	Garlic Knots
29126120	Two Large 16'' Two Toppings Pizzas for $28.99
29126121	Pizza Turnover
29126122	Alfredo Sauce
29126123	3 Chicken Fingers &  French Fries
29126124	Cheese Pizzette
29126125	Cannoli
29126126	Boneless Wings
29126127	Cheese Pizza
29126128	Cheese Pizza
29126129	Caesar Salad
29126130	Cannoli
29126131	Build Your Own Pizza
29126132	Grilled Chicken Salad
29126133	Buffalo Chicken Cheese Steak
29126134	Cannoli
29126135	Whole Blushing Chicken & Crab Tuesday Special
29126136	Mancinos Pride Pizza
29126137	Cheese Calzone
29126138	French Fries
29126139	Cheesy Garlic Bread
29126140	Chicken Buckets A La Carte
29126141	Round Cheese Pizza
29126142	Buffalo Chicken Pizza
29126143	Chicken Fettuccine Alfredo
29126144	Raffaele Special Pizza
29126145	Family Feast Special
29126146	Cheese Steak Hoagie
29126147	Meat Lover's Pizza
29126148	Chicken BBQ with Jalapeno Pizza
29126149	Brooklyn Special Pizza
29126150	Cheese Pizza
29126151	Garden Salad
29126152	Chicken Fettuccine Alfredo
29126153	Build Your Own Four Topping Pizza Pick Up
29126154	Cheese Pizza
29126155	Spicy Feta Dip Served with Pita Bread
29126156	Florentine Pizza
29126157	Buffalo Chicken Pizza
29126158	Breadsticks with Marinara
29126159	Cheese Pizza with One Topping
29126160	Calzone
29126161	Cheesy Bread
29126162	Italian Stromboli
29126163	Half Tray Pizza with One Topping
29126164	Meat Lovers Pizza
29126165	Chicken Francese Deep Dish Pizza
29126166	Cheese Pizza
29126167	Cheese Calzone
29126168	Homemade Garlic Bread
29126169	Cannoli
29126170	Crispy Fish Tacos
29126171	Pasta with Meatballs
29126172	Everyday Family Special
29126173	Cheese Pizza with One Topping
29126174	Buffalo Style Tenders
29126175	Boneless Buffalo Wings
29126176	Antipasto Salad
29126177	Cheese Pizza
29126178	#11 Buy Any Large One Topping Pizza Special
29126179	One X-Large Two Toppings Pizza
29126180	Chicken Parmigiano Panino
29126181	Cheese Pizza
29126182	French Fries
29126183	B.L.T. Grinder
29126184	Neapolitan Cheese Pizza
29126185	Chicken Parmigiana
29126186	Meatball Parmigiana Sandwich
29126187	Chicken Nuggets
29126188	Deluxe Pizza
29126189	Acapulco Salad with Shrimp
29126190	Grandma Signature Pizza
29126191	"Plum Tomato, Clams & Garlic Pizza"
29126192	Cheese Pizza
29126193	Tossed Salad with Grilled Chicken
29126194	Breaded Mushrooms
29126195	Broccoli Rabe
29126196	Cheese Pizza
29126197	Any Two Baked Dishes
29126198	Boneless Wings
29126199	11. Meatball Parmigiana Sandwich
29126200	Chicken Parmigiana
29126201	Antipasto Caprese Salad
29126202	BBQ Chicken Pizza
29126203	Greek Salad
29126204	Caesar Salad
29126205	Deep Dish Buffalo Chicken Mac & Cheese
29126206	Create Your Own Cheese Pizza
29126207	Boneless Wings
29126208	Greek Salad
29126209	Capricciosa Pizza
29126210	Chicken Parmesan
29126211	Mozzarella Sticks
29126212	All American Cheesesteak
29126213	Cheese Pizza
29126214	Chorizo Tacos
29126215	Cannoli
29126216	Garlic Bread with Cheese
29126217	Wings
29126218	Build Your Own Pasta
29126219	Buffalo Stromboli
29126220	Cheesesticks
29126221	Plain Pizza
29126222	142. Grilled Chicken Caesar Salad
29126223	Caesar Chicken Wrap
29126224	Pizza Steak Sandwich
29126225	Calzone
29126226	Philly Cheese Chicken Sub
29126227	Cheese Pizza
29126228	Cheesesteak Sandwich
29126229	Cobb Salad
29126230	Chicken Parm Pizza
29126231	Cheese Pizza
29126232	Chicken & Wild Rice Soup
29126233	Garden Salad
29126234	Chicken Alfredo Pasta
29126235	Gluten Free Cheese Pizza
29126236	Cheese Sicilian Pizza
29126237	Two 16'' Cheese Pizza Special
29126238	Fried Mozzarella
29126239	Hot Towne Burger
29126240	Buffalo Wings
29126241	Antipasto Salad
29126242	House Salad
29126243	Cheese Bread Sticks
29126244	BBQ Chicken Calzone
29126245	Chicken Parmesan Pasta
29126246	Burger
29126247	Buffalo Chicken Pizza
29126248	Baked Ziti
29126249	Shrimp Alfredo
29126250	Buffalo Wings
29126251	Cheese & Sauce Calzone
29126252	Greek Salad
29126253	Chicken Tenders with Fries
29126254	Boneless Wings
29126255	Personal 9'' Cheese Pizza
29126256	Cheese Pizza
29126257	Bacon Cheeseburger
29126258	Cheesecake Roll
29126259	Cheese Pizza
29126260	Boneless Wings
29126261	Steak & Cheese Hoagie
29126262	Buffalo Chicken Salad
29126263	Cheese Pie
29126264	Arabiatta Pasta
29126265	Garden Salad with Grilled Chicken
29126266	Buffalo French Fries Extra Good
29126267	Cheese Pizza
29126268	Cheese Pizza
29126269	Cheesy French Fries
29126270	Cheese Pizza
29126271	Baked Tortellini
29126272	Cheese & Sausage Pizza
29126273	Breaded Mushrooms
29126274	Two Topping Pizza
29126275	Buffalo Chicken Wrap
29126276	Garlic Bread with Cheese
29126277	Chicken Wings
29126278	Cheesy Garlic Bread
29126279	Antonio's Special Pizza
29126280	Chicken Kabob Salad
29126281	French Fries
29126282	Sicilian Thick Crust Cheese Pizza
29126283	Cheese Pizza
29126284	Big Pappa Award Winning Pizza
29126285	"#3 Family Meal Deal, 2 Extra Large Cheese Pizza, 5 Chicken Tenders & 2 Liter Soda Special"
29126286	Classic Margherita Pizza
29126287	Allegheny Mountain Burger
29126288	Buffalo Chicken Pizza
29126289	Fried Pierogies
29126290	Chicken Wing Stromboli
29126291	Cheese Fries
29126292	Sicilian Square Pizza
29126293	Deluxe Whole Pizza
29126294	Caesar Salad with Grilled Chicken
29126295	Cheese Pizza
29126296	Turkey Sub Special
29126297	Calzone
29126298	Baked Cheese Ravioli Dinner
29126299	Buffalo Pizza Slice
29126300	Chicken Strips Cravin Basket
29126301	Buffalo Wings
29126302	Buffalo Chicken Bacon Ranch Pizza
29126303	Plain Cheese Pizza
29126304	Caesar Salad
29126305	Eggplant Parmigiana with Pasta
29126306	Cheese Steak Sandwich
29126307	Chicken Cutlet Parmigiana Hero
29126308	Chicken Salad Club Sandwich
29126309	Gatorade
29126310	French Fries
29126311	Traditional NY Style Cheese Pizza
29126312	Boneless Wings
29126313	Antipasto Salad
29126314	Hand Tossed Cheese Pizza
29126315	Antipasto Salad
29126316	French Fries
29126317	French Fries
29126318	Carrot Cake
29126319	Two Large Cheese Pizza & 2 Liter Soda Special
29126320	Chocolate Mousse Cake
29126321	Cheese Ravioli
29126322	Garlic Knots
29126323	Kid's Cheese Ravioli
29126324	Cheese Pizza
29126325	Classic Margherita Pizza
29126326	Chicken Finger Salad
29126327	Chicken Wings
29126328	Caesar Salad
29126329	Antipasto Salad
29126330	Chicken Parmigiana
29126331	Chicken & Broccoli Pizza
29126332	Cheese Pizza
29126333	Chocolate Mousse Cake
29126334	Chef Salad
29126335	Garlic Bread
29126336	Chicken Roll
29126337	Buffalo Wings
29126338	Cheese Lover's Pizza
29126339	Bacon Avocado Burger
29126340	Broccoli
29126341	Cheese Pizza
29126342	Meaty New Yorker Pie
29126343	Breadsticks
29126344	Build Your Own Pizza
29126345	Fresh Wings
29126346	Cannolis
29126347	Breadsticks
29126348	Boneless Wings
29126349	Cheese Pizza
29126350	Basket of French Fries
29126351	Gatorade
29126352	Build Your Own Calzone with Two Topping
29126353	Fried Mushrooms
29126354	Calzone
29126355	Napolitan Cheese Pizza
29126356	Chicken Francese
29126357	The New Yorker Pizza
29126358	Boneless Wings
29126359	Garlic Knots
29126360	Turkey & Cheese Hoagie
29126361	Cheeseburger Sub
29126362	Baked Italian Sub
29126363	Cheese Pizza
29126364	Cheesecake
29126365	Sicilian Pizza
29126366	Antipasto Salad
29126367	Buffalo Chicken Pizza
29126368	Cheese Pizza
29126369	Brinkley's Special
29126370	Two Large Plain Cheese Pizzas Special
29126371	Beef Chili Gluten Free
29126372	Create Your Own New York Style Pizza
29126373	Garlic Knots
29126374	142. Grilled Chicken Caesar Salad
29126375	Soda
29126376	Chicken Alfredo
29126377	Buffalo Wings
29126378	Margherita Pizza
29126379	2x2 Special
29126380	Caesar Salad with Grilled Chicken
29126381	Caesar Salad
29126382	Cheese Deep Dish Pizza
29126383	Cheese Pizza
29126384	Garlic Bread
29126385	Build Your Own Pasta
29126386	Cheese Pizza
29126387	Dressing
29126388	Shrimp Alfredo
29126389	Mozzarella Sticks
29126390	Baked Spaghetti
29126391	"Chicken, Bacon Ranch Pizza"
29126392	Cheese Pie
29126393	Cheese Pizza
29126394	BLT Sandwich
29126395	Chicken Finger Salad
29126396	Buffalo Cheesesteak Sandwich
29126397	Cheesesteak Sandwich
29126398	Kid's Spaghetti with Meatballs
29126399	Manager's Special For Only $21.0
29126400	Cheese Pizza
29126401	Boneless Buffalo Wings
29126402	Cheesesteak Sandwich
29126403	Cheese Pizza
29126404	Combination Pizza
29126405	"3 Jumbo Shrimp, 3 Scallops & 2 Whiting Combo"
29126406	Antipasto Salad
29126407	Mozzarella Cheese Pizza
29126408	Baked Clams
29126409	NY Style Plain Cheese Pizza
29126410	Honolulu Pizza
29126411	Antipasto Salad
29126412	Brooklyn Pie
29126413	Chicken Shawerma
29126414	"Eight Wings, Fries & Can of Soda For Pick Up $8.99"
29126415	Two Large 16'' Pizza with One Topping & 50 Wings Combo
29126416	Crispy Wing Dings Dinner
29126417	Garden Salad
29126418	"Two Large Cheese Pies, 12 Chicken Wings, 2 Liter Soda & 6 Garlic Knots For $35.90"
29126419	Garlic Knots
29126420	1. Cheese Pizza
29126421	Cheese Pizza
29126422	12 Buffalo Wings Special
29126423	Cheese Pizza
29126424	Bruschetta Pizza
29126425	Zio's Famous Spaghetti
29126426	Plain Cheese Pizza
29126427	8. Large Cheese Pizza & 2 Liter Soda For $15.49
29126428	Cheese Pizza
29126429	Cheese Pizza
29126430	"Ham, Salami & Cheese Sub"
29126431	5. Buffalo Chicken Wrap
29126432	Buffalo Tenders
29126433	Chips
29126434	Garden Medley Mac & Cheese
29126435	Mozzarella Sticks
29126436	"Chicken, Bacon & Cheese Quesadilla"
29126437	Cheese Pizza
29126438	Wings with Fries
29126439	"16"" One Topping Pizza with Large Salad for $18"
29126440	Chicken Wings
29126441	Cheese Pizza
29126442	Chicken Caesar Pita
29126443	Cheese Pizza
29126444	Create Your Own Calzone
29126445	Double Pepperoni Pizza
29126446	Cheese Pizza Slice
29126447	Cheese Pizza
29126448	Chicken Fingers & Fries
29126449	Boneless Wings
29126450	Caesar Salad
29126451	Cheesesteak
29126452	12'' Two Toppings Pizza & 6 Wings for $16.29
29126453	Haddock Dinner
29126454	"Green, White & Red Pizza"
29126455	Grilled Chicken Avocado Wrap
29126456	New York Style Pizza
29126457	Cheesesteak
29126458	Grilled Chicken Caesar Salad
29126459	Caesar Salad
29126460	Caesar Salad
29126461	Chicken Parm Hero
29126462	BBQ Chicken Pizza
29126463	Cheese Pizza
29126464	Cheese Pizza
29126465	Greek Salad
29126466	Chicken Gyro
29126467	Thin Crust Round Cheese Pizza
29126468	Broccoli Slammer Cheesesteak Sandwich
29126469	Cheese Pizza
29126470	Cheese Pizza
29126471	Chicken Finger Plate
29126472	Beef Steak with Cheese
29126473	Cheese Cake Bites
29126474	Bacon Cheeseburger Doagie
29126475	Boneless Wings
29126476	Eggplant Parmigiana
29126477	Italian Calzone
29126478	Cheesy Garlic Bread
29126479	Mozzarella Stuffed Cheese Pizza
29126480	Fried Dough Balls
29126481	Buffalo Chicken Pizza
29126482	#2 Pops Pepperoni Calzone
29126483	Beef Pattie
29126484	Cheese Pizza
29126485	Build Your Own Pizza
29126486	Arcadian Mix Salad
29126487	Cheesesteak
29126488	Caesar Salad
29126489	Garlic Knots
29126490	Cheese Steak Sub
29126491	Cheese Pizza
29126492	Fresh Garlic White Pizza
29126493	Lobster Ravioli
29126494	Caesar Salad
29126495	Margherita Pizza
29126496	Chef Salad
29126497	Traditional Cheese Pizza
29126498	Shaved Steak Bomb Sub
29126499	Garlic Knots
29126500	Cheese Pizza
29126501	Cheese Pizza
29126502	Boneless Chicken Wings
29126503	Jerry's Famous Fries
29126504	Garlic Knots
29126505	Bistecca E Funghi Panini
29126506	Cheese Pizza
29126507	Chicken & Broccoli Rabe Panino
29126508	Cheeseburger
29126509	Cheese Calzone
29126510	Traditional Round Cheese Pizza
29126511	Mozzarella Cheese Sticks
29126512	North End Meat Pizza
29126513	Cheese Calzone
29126514	22. Combination Pizza
29126515	Our Famous Traditional Cheese Pizza
29126516	Ben & Jerry Ice Cream
29126517	Two Large Plain Pizzas Special
29126518	Neapolitan Cheese Pie
29126519	Italian Grinder
29126520	Soda
29126521	Greek Grilled Chicken Salad
29126522	Dinner For Two
29126523	Cheese Pizza
29126524	Chicken Cutlet Parm Sub
29126525	Cheese Pizza
29126526	Cheese Pizza
29126527	Buffalo Wings
29126528	Broccoli with Garlic & Oil
29126529	Build Your Own Cheese Pizza
29126530	Avocado Salad
29126531	Cheese Pizza
29126532	Cheese Pizza
29126533	Cheese Fries
29126534	Buffalo Fingers Plate
29126535	Baked Ziti
29126536	Chicken Bacon & Ranch Pizza
29126537	Cheese Pizza
29126538	Cheese Pizza
29126539	One Topping Neapolitan Cheese Pizza
29126540	Buffalo Wings & Fries
29126541	Steak Hoagie
29126542	Pasta with Tomato Sauce Dinner
29126543	Antipasto Salad
29126544	Cheese Pizza
29126545	Buffalo Chicken Pizza
29126546	Soda
29126547	Cheesesteak Special Sub
29126548	Bacon Cheeseburger
29126549	Cannoli
29126550	"12"" Pizza Monday & Tuesday Pick Up Special"
29126551	Cheese Pizza
29126552	Cheese Steak
29126553	Breaded Mushrooms
29126554	Cheese Pizza
29126555	Garlic Knots
29126556	Sweet Pizza
29126557	BBQ Chicken Pizza
29126558	Calzone
29126559	Cheese Pizza
29126560	Meatballs Parmigiana Grinder
29126561	Greek Salad
